0.2126474352 -0.2563717726 0.5061444450 -0.6831754297 0.2289876582 -0.6876691005 -0.0891470294
0.2126536563 -0.2563647346 0.5061598859 -0.6831669718 0.2289644531 -0.6876846755 -0.0891512983
0.2126601421 -0.2563573971 0.5061759839 -0.6831581539 0.2289402606 -0.6877009134 -0.0891557489
0.2126644397 -0.2563477525 0.5061770576 -0.6831655263 0.2289178271 -0.6877016235 -0.0891513820
0.2126668955 -0.2563422413 0.5061776712 -0.6831697390 0.2289050080 -0.6877020292 -0.0891488866
0.2126609247 -0.2563498187 0.5061645002 -0.6831755580 0.2289284424 -0.6876888194 -0.0891460151
0.2126554610 -0.2563568979 0.5061527409 -0.6831804760 0.2289500900 -0.6876770393 -0.0891436074
0.2126448631 -0.2563720992 0.5061327642 -0.6831860579 0.2289940535 -0.6876571856 -0.0891410615
0.2126448631 -0.2563720992 0.5061327642 -0.6831860579 0.2289940535 -0.6876571856 -0.0891410615
0.2126552502 -0.2563557577 0.5061493139 -0.6831846513 0.2289491612 -0.6876735211 -0.0891411364
0.2126558438 -0.2563548239 0.5061502596 -0.6831845709 0.2289465959 -0.6876744545 -0.0891411406
0.2126641194 -0.2563458838 0.5061718139 -0.6831719849 0.2289163124 -0.6876962006 -0.0891476080
0.2126667203 -0.2563430740 0.5061785881 -0.6831680294 0.2289067948 -0.6877030351 -0.0891496406
0.2126626932 -0.2563519313 0.5061772009 -0.6831616283 0.2289276077 -0.6877019788 -0.0891533955
0.2126592325 -0.2563560484 0.5061689632 -0.6831657860 0.2289408812 -0.6876937120 -0.0891512182
0.2126477366 -0.2563704076 0.5061428875 -0.6831778424 0.2289857579 -0.6876675939 -0.0891450425
0.2126476099 -0.2563706572 0.5061427845 -0.6831777226 0.2289863730 -0.6876674987 -0.0891451157
0.2126519633 -0.2563544342 0.5061308887 -0.6832029340 0.2289552663 -0.6876546804 -0.0891306752
0.2126522429 -0.2563529471 0.5061292264 -0.6832057829 0.2289526837 -0.6876529198 -0.0891290568
0.2126579986 -0.2563483668 0.5061475482 -0.6831924908 0.2289337639 -0.6876715096 -0.0891361128
0.2126618357 -0.2563453133 0.5061597627 -0.6831836294 0.2289211507 -0.6876839027 -0.0891408168
0.2126609733 -0.2563548560 0.5061748658 -0.6831610881 0.2289358230 -0.6876997848 -0.0891533599
0.2126602113 -0.2563632892 0.5061882127 -0.6831411680 0.2289487892 -0.6877138201 -0.0891644446
0.2126587098 -0.2563644717 0.5061833970 -0.6831446490 0.2289537814 -0.6877089478 -0.0891625342
0.2126539777 -0.2563674886 0.5061667910 -0.6831575744 0.2289685893 -0.6876921017 -0.0891554084
0.2126529392 -0.2563505826 0.5061278828 -0.6832088273 0.2289486368 -0.6876515340 -0.0891268076
0.2126529392 -0.2563505826 0.5061278828 -0.6832088273 0.2289486368 -0.6876515340 -0.0891268076
0.2126553990 -0.2563485459 0.5061358087 -0.6832030684 0.2289405684 -0.6876595443 -0.0891298748
0.2126554251 -0.2563485243 0.5061358931 -0.6832030071 0.2289404826 -0.6876596296 -0.0891299074
0.2126562798 -0.2563614825 0.5061659793 -0.6831633731 0.2289558786 -0.6876910374 -0.0891518195
0.2126566424 -0.2563669799 0.5061787431 -0.6831465587 0.2289624103 -0.6877043620 -0.0891611155
0.2126572182 -0.2563668451 0.5061810789 -0.6831444562 0.2289609893 -0.6877067900 -0.0891621463
0.2126584659 -0.2563665529 0.5061861396 -0.6831399007 0.2289579104 -0.6877120508 -0.0891643796
0.2126581676 -0.2563572580 0.5061659749 -0.6831669066 0.2289463604 -0.6876910312 -0.0891492342
0.2126571995 -0.2563583577 0.5061636686 -0.6831680842 0.2289500738 -0.6876887067 -0.0891486034
0.2126521655 -0.2563516199 0.5061263640 -0.6832090226 0.2289525005 -0.6876501438 -0.0891261104
0.2126521065 -0.2563513515 0.5061255441 -0.6832100270 0.2289522781 -0.6876492923 -0.0891255532
0.2126510973 -0.2563649576 0.5061480495 -0.6831769912 0.2289726597 -0.6876729443 -0.0891439324
0.2126507909 -0.2563690880 0.5061548815 -0.6831669625 0.2289788470 -0.6876801244 -0.0891495117
0.2126562058 -0.2563663338 0.5061751328 -0.6831502422 0.2289631449 -0.6877008020 -0.0891584617
0.2126590725 -0.2563648757 0.5061858541 -0.6831413902 0.2289548321 -0.6877117489 -0.0891631999
0.2126603968 -0.2563597117 0.5061816937 -0.6831497968 0.2289450088 -0.6877072918 -0.0891583895
0.2126632447 -0.2563468615 0.5061692178 -0.6831727129 0.2289215720 -0.6876940222 -0.0891453308
0.2126535924 -0.2563536299 0.5061371066 -0.6831970261 0.2289522753 -0.6876613251 -0.0891323800
0.2126535924 -0.2563536299 0.5061371066 -0.6831970261 0.2289522753 -0.6876613251 -0.0891323800
0.2126460959 -0.2563705551 0.5061355150 -0.6831837630 0.2289916611 -0.6876603779 -0.0891401688
0.2126458488 -0.2563711131 0.5061354626 -0.6831833258 0.2289929595 -0.6876603467 -0.0891404255
0.2126518349 -0.2563658295 0.5061532168 -0.6831712144 0.2289725044 -0.6876783652 -0.0891467861
0.2126559306 -0.2563622145 0.5061653645 -0.6831629277 0.2289585088 -0.6876906936 -0.0891511380
0.2126605843 -0.2563548858 0.5061727558 -0.6831623368 0.2289383436 -0.6876979884 -0.0891511782
0.2126664284 -0.2563456823 0.5061820380 -0.6831615948 0.2289130200 -0.6877071492 -0.0891512287
0.2126658904 -0.2563463400 0.5061807962 -0.6831621910 0.2289151025 -0.6877059032 -0.0891509233
0.2126580352 -0.2563559415 0.5061626653 -0.6831708957 0.2289455076 -0.6876877125 -0.0891464635
0.2126516973 -0.2563639605 0.5061486884 -0.6831770749 0.2289703859 -0.6876736861 -0.0891434083
0.2126456764 -0.2563715786 0.5061354104 -0.6831829452 0.2289940204 -0.6876603612 -0.0891405058
0.2126514911 -0.2563599166 0.5061396139 -0.6831891356 0.2289654787 -0.6876642042 -0.0891367305
0.2126516217 -0.2563596546 0.5061397084 -0.6831892747 0.2289648374 -0.6876642906 -0.0891366457
0.2126840479 -0.2563336522 0.5061389035 -0.6832736994 0.2287604710 -0.6876355775 -0.0892354904
0.2127049898 -0.2563168590 0.5061383836 -0.6833282237 0.2286284844 -0.6876170336 -0.0892993276
0.2128099538 -0.2562212327 0.5060445535 -0.6837156012 0.2279285489 -0.6874258028 -0.0895855520
0.2130518273 -0.2560008763 0.5058283363 -0.6846082537 0.2263156542 -0.6869851405 -0.0902451127
0.2130518273 -0.2560008763 0.5058283363 -0.6846082537 0.2263156542 -0.6869851405 -0.0902451127
0.2144314513 -0.2546820347 0.5045519052 -0.6895469228 0.2174106906 -0.6844799420 -0.0934655905
0.2151300760 -0.2540020608 0.5038507931 -0.6920474509 0.2129532838 -0.6831544705 -0.0949499247
0.2161760398 -0.2529954091 0.5029248548 -0.6955158150 0.2064931396 -0.6813313495 -0.0969815747
0.2161862666 -0.2529855916 0.5029160384 -0.6955492541 0.2064303190 -0.6813138265 -0.0970011772
0.2175573570 -0.2516143664 0.5015947649 -0.7000251523 0.1981506513 -0.6788311124 -0.0991917301
0.2182608906 -0.2509108731 0.5009169709 -0.7023206607 0.1939035854 -0.6775574946 -0.1003141601
0.2196235605 -0.2495088149 0.4996054400 -0.7064661107 0.1861302014 -0.6751553547 -0.1018045854
0.2206145932 -0.2484891362 0.4986515994 -0.7094809835 0.1804768312 -0.6734083439 -0.1028885310
0.2217022165 -0.2473475255 0.4976164320 -0.7125068286 0.1748353239 -0.6715828238 -0.1033799343
0.2232558237 -0.2457107886 0.4961295080 -0.7168012144 0.1668752328 -0.6689806074 -0.1039576706
0.2254858446 -0.2433088778 0.4939875030 -0.7224218174 0.1570291817 -0.6654608762 -0.1030066803
0.2254858446 -0.2433088778 0.4939875030 -0.7224218174 0.1570291817 -0.6654608762 -0.1030066803
0.2271569534 -0.2414428909 0.4923248003 -0.7262422550 0.1513377684 -0.6629907040 -0.1004570907
0.2277393096 -0.2407926227 0.4917453736 -0.7275736196 0.1493543971 -0.6621298865 -0.0995685974
0.2282559013 -0.2401994210 0.4912220815 -0.7286187631 0.1482475941 -0.6614331904 -0.0981266402
0.2298056767 -0.2384198160 0.4896522054 -0.7317541939 0.1449271853 -0.6593431023 -0.0938007688
0.2300519040 -0.2381339957 0.4894066937 -0.5458004985 0.1084394020 -0.4924901358 -0.0709604403
0.2317481361 -0.2361650117 0.4877153910 0.7352138469 -0.1429208829 0.6569414109 0.0863840444
0.2323706948 -0.2354267488 0.4870980096 0.7362863840 -0.1424500602 0.6561596736 0.0838235648
0.2337146310 -0.2338330386 0.4857652495 0.7386017021 -0.1414336811 0.6544721137 0.0782961804
0.2356179432 -0.2314839219 0.4838081460 0.7419814174 -0.1399079582 0.6518725730 0.0703101359
0.2357979862 -0.2312617081 0.4836230146 0.7423011202 -0.1397636331 0.6516266705 0.0695546993
0.2372424156 -0.2294058692 0.4820606460 0.7449673372 -0.1385628625 0.6494509411 0.0633303956
0.2379846918 -0.2284521742 0.4812577621 0.7463374765 -0.1379457999 0.6483328580 0.0601317951
0.2387107498 -0.2274916433 0.4804500587 0.7477075187 -0.1373365009 0.6471486302 0.0569389849
0.2402187165 -0.2254966946 0.4787725210 0.7505529912 -0.1360710337 0.6446890802 0.0503077635
0.2406061196 -0.2249688440 0.4783382277 0.7512916504 -0.1357358876 0.6440164364 0.0485816127
0.2424324485 -0.2224804052 0.4762908448 0.7547739010 -0.1341559132 0.6408454014 0.0404440447
0.2433099960 -0.2212360803 0.4752885517 0.7564822489 -0.1333491501 0.6392116756 0.0364665831
0.2445525411 -0.2194742042 0.4738693756 0.7589011485 -0.1322068306 0.6368984355 0.0308347791
0.2461833497 -0.2170635508 0.4719209551 0.7621967197 -0.1306432604 0.6335857932 0.0232429705
0.2465278867 -0.2165542578 0.4715093169 0.7628929671 -0.1303129287 0.6328859392 0.0216390673
0.2476690694 -0.2148117203 0.4700778478 0.7652857133 -0.1292126968 0.6303596496 0.0161771806
0.2483796171 -0.2137267442 0.4691865557 0.7667755363 -0.1285276468 0.6287866768 0.0127763833
0.2493046212 -0.2122691317 0.4679954546 0.7687603016 -0.1276094305 0.6265997229 0.0082632375
0.2501679583 -0.2109086935 0.4668837603 0.7706127493 -0.1267524287 0.6245585658 0.0040509681
0.2505343058 -0.2103098821 0.4664071576 0.7714113515 -0.1263646181 0.6236450081 0.0022386290
0.2519730440 -0.2079547803 0.4645332890 0.7745510563 -0.1248388977 0.6200477101 -0.0048847281
0.2535923695 -0.2052084953 0.4623778354 0.7781657235 -0.1230346857 0.6157518478 -0.0130474073
0.2535923695 -0.2052084953 0.4623778354 0.7781657235 -0.1230346857 0.6157518478 -0.0130474073
0.2543895086 -0.2038201463 0.4612114052 0.7800642861 -0.1221869227 0.6134107559 -0.0172426826
0.2543895086 -0.2038201463 0.4612114052 0.7800642861 -0.1221869227 0.6134107559 -0.0172426826
0.2564812353 -0.2000520099 0.4582360937 0.7850048443 -0.1197330219 0.6071323032 -0.0282384885
0.2567482643 -0.1995709712 0.4578562667 0.7856355539 -0.1194197580 0.6063307986 -0.0296422084
0.2575513574 -0.1980472382 0.4566395380 0.7621156648 -0.1146663835 0.5843492139 -0.0326791776
0.2589996960 -0.1952849329 0.4544979249 -0.7911949511 0.1165993278 -0.5988827510 0.0418783246
0.2596762677 -0.1939212120 0.4533927884 -0.7929924205 0.1157061575 -0.5963915989 0.0457402116
0.2600040599 -0.1932692174 0.4528744328 -0.7938416883 0.1152879212 -0.5951917649 0.0475852534
0.2603738768 -0.1925336336 0.4522896214 -0.7947998366 0.1148160648 -0.5938381060 0.0496668390
0.2614671580 -0.1902489178 0.4504763979 -0.7977617978 0.1133020582 -0.5895639299 0.0560117295
0.2617156310 -0.1897296642 0.4500643016 -0.7984349708 0.1129579658 -0.5885925263 0.0574537501
0.2626130107 -0.1878007794 0.4485653118 -0.8008970015 0.1116632156 -0.5849275799 0.0627190463
0.2630167962 -0.1869308876 0.4478878702 -0.8020086206 0.1110792757 -0.5832721483 0.0650935331
0.2632996100 -0.1863047835 0.4474022542 -0.8028048583 0.1106604337 -0.5820487920 0.0667841710
0.2642692572 -0.1841581407 0.4457372847 -0.8055348164 0.1092244036 -0.5778544275 0.0725806438
0.2644731187 -0.1836845953 0.4453639854 -0.8061411860 0.1089071250 -0.5768951555 0.0738459154
0.2654965502 -0.1813015395 0.4434841156 -0.8091935100 0.1073091091 -0.5720622690 0.0802097162
0.2665609713 -0.1786886079 0.4414018453 -0.8125511005 0.1055351939 -0.5666018212 0.0870914631
0.2665719946 -0.1786615882 0.4413804104 -0.8125857269 0.1055169558 -0.5665450601 0.0871625117
0.2675799474 -0.1760997129 0.4393565574 -0.8158531520 0.1037594690 -0.5610813492 0.0938062009
0.2676456835 -0.1759326341 0.4392245670 -0.8160662450 0.1036448503 -0.5607250202 0.0942394850
0.2684403479 -0.1738697590 0.4376217372 -0.8186671227 0.1022230260 -0.5562507080 0.0995093496
0.2686880355 -0.1732267850 0.4371221539 -0.8194777859 0.1017798599 -0.5548561172 0.1011519047
0.2692748730 -0.1716389614 0.4358905013 -0.8214738624 0.1006731631 -0.5513317017 0.1051458991
0.2696820663 -0.1705372063 0.4350358852 -0.8228588951 0.0999052509 -0.5488861890 0.1079172422
0.2700279529 -0.1695386357 0.4342484648 -0.8241238771 0.0991986231 -0.5465987944 0.1103930726
0.2706479439 -0.1677460090 0.4328328822 -0.8263967147 0.0979315699 -0.5424834789 0.1148373714
0.2714783176 -0.1652179759 0.4308122915 -0.8296208697 0.0961310377 -0.5365072944 0.1210287532
0.2714783176 -0.1652179759 0.4308122915 -0.8296208697 0.0961310377 -0.5365072944 0.1210287532
0.2722362107 -0.1628600624 0.4289379589 -0.8326165613 0.0944522670 -0.5308105908 0.1267294828
0.2723170526 -0.1626085516 0.4287380301 -0.8329361017 0.0942731981 -0.5302029424 0.1273375607
0.2727035639 -0.1613704258 0.4277701092 -0.8344916348 0.0933780532 -0.5271718985 0.1302728430
0.2731268857 -0.1600143833 0.4267100053 -0.8361953139 0.0923976564 -0.5238521838 0.1334876761
0.2733801288 -0.1591515155 0.4260369682 -0.8372760215 0.0917574685 -0.5217002785 0.1354909844
0.2738866151 -0.1574257800 0.4246908942 -0.8394374366 0.0904770927 -0.5173964679 0.1394976011
0.2743341939 -0.1557934426 0.4233934066 -0.8415036476 0.0892515824 -0.5131941370 0.1432352317
0.2745880445 -0.1548676394 0.4226575181 -0.8426755285 0.0885565169 -0.5108107254 0.1453550820
0.2751997646 -0.1525484312 0.4207806936 -0.8456451060 0.0868237500 -0.5046334374 0.1506149840
0.2752487022 -0.1523628945 0.4206305476 -0.8458826721 0.0866851286 -0.5041392543 0.1510357761
0.2755827112 -0.1510639886 0.4195841286 -0.8475416294 0.0857087140 -0.5006095591 0.1539322115
0.2758839743 -0.1498924263 0.4186402997 -0.8490379438 0.0848280263 -0.4974259123 0.1565446827
0.2760368884 -0.1492665641 0.4181449968 -0.8498277389 0.0843432604 -0.4957103182 0.1579040012
0.2764871357 -0.1474237476 0.4166866047 -0.8521532466 0.0829158944 -0.4906588466 0.1619064388
0.2764871357 -0.1474237476 0.4166866047 -0.8521532466 0.0829158944 -0.4906588466 0.1619064388
0.2771495626 -0.1444848781 0.4143059342 -0.8559168266 0.0806107680 -0.4822820630 0.1681692567
0.2775878572 -0.1424528477 0.4127150124 -0.8584606364 0.0789564216 -0.4765435200 0.1723824877
0.2778165115 -0.1413987791 0.4118329938 -0.8598419978 0.0781408013 -0.4733738158 0.1745937700
0.2778165115 -0.1413987791 0.4118329938 -0.8598419978 0.0781408013 -0.4733738158 0.1745937700
0.2782343296 -0.1393028278 0.4101634144 -0.8624971902 0.0764117029 -0.4671979333 0.1788210550
0.2782910703 -0.1390181925 0.4099366814 -0.8628577719 0.0761768871 -0.4663592332 0.1793951307
0.2786370472 -0.1372033955 0.4084588690 -0.8651924016 0.0746787266 -0.4608262090 0.1830028147
0.2787339207 -0.1366952524 0.4080450815 -0.8658460979 0.0742592417 -0.4592769622 0.1840129662
0.2789907759 -0.1352938119 0.4068781535 -0.8676780121 0.0731019094 -0.4548554127 0.1867564715
0.2791631648 -0.1343466786 0.4060929445 -0.8689123706 0.0723158529 -0.4518724940 0.1886042243
0.2795318120 -0.1322018277 0.4043073516 -0.8717172180 0.0705035175 -0.4449807745 0.1926920461
0.2795339888 -0.1321893640 0.4042964718 -0.8717340688 0.0704933213 -0.4449392223 0.1927160953
0.2798816246 -0.1300158894 0.4025208362 -0.8745418163 0.0685929654 -0.4379166573 0.1967188679
0.2798920537 -0.1299506851 0.4024675671 -0.8746260487 0.0685359547 -0.4377059804 0.1968389510
0.2801352477 -0.1283665257 0.4011781288 -0.8766702214 0.0671274894 -0.4325008473 0.1996745826
0.2802312454 -0.1277411996 0.4006691400 -0.8774771316 0.0665715163 -0.4304461895 0.2007939108
0.2804021600 -0.1265944507 0.3997158708 -0.8789806743 0.0655488845 -0.4265532713 0.2028027128
0.2805517103 -0.1255910454 0.3988817602 -0.8802962740 0.0646540816 -0.4231469679 0.2045604145
0.2807855230 -0.1239124004 0.3974513354 -0.8825370596 0.0631385932 -0.4172557945 0.2074294663
0.2808893301 -0.1231266818 0.3967929707 -0.8835737245 0.0624133989 -0.4145137718 0.2087477311
0.2811070223 -0.1214200576 0.3953225111 -0.8858715595 0.0608351688 -0.4083741881 0.2115683926
0.2811070223 -0.1214200576 0.3953225111 -0.8858715595 0.0608351688 -0.4083741881 0.2115683926
0.2812442264 -0.1202874881 0.3943695281 -0.8873741025 0.0597561426 -0.4042932083 0.2133643418
0.2813564843 -0.1193608403 0.3935898147 -0.8886034557 0.0588733030 -0.4009542249 0.2148337547
0.2815282730 -0.1179486582 0.3924102419 -0.8904724965 0.0575097489 -0.3957919983 0.2169887036
0.2816030842 -0.1173336757 0.3918965570 -0.8912864336 0.0569159431 -0.3935439319 0.2179271491
0.2816863156 -0.1166276016 0.3912965115 -0.8922340193 0.0562257615 -0.3908881866 0.2189667321
0.2818361321 -0.1153566683 0.3902164294 -0.8939396734 0.0549834348 -0.3861078451 0.2208379817
0.2819742039 -0.1140571371 0.3890817784 -0.8957184210 0.0536844879 -0.3810568067 0.2226788166
0.2820720597 -0.1131187037 0.3882663746 -0.8969990485 0.0527387351 -0.3774056402 0.2239907341
0.2822257697 -0.1115333310 0.3868619901 -0.8991943330 0.0511131363 -0.3710810968 0.2261323027
0.2822257697 -0.1115333310 0.3868619901 -0.8991943330 0.0511131363 -0.3710810968 0.2261323027
0.2823820369 -0.1099669463 0.3854983974 -0.9013433641 0.0494783542 -0.3647938323 0.2281394881
0.2824123574 -0.1096630209 0.3852338197 -0.9017603403 0.0491611577 -0.3635739153 0.2285289420
0.2824893637 -0.1089255387 0.3845997391 -0.9027668492 0.0483798027 -0.3605835813 0.2294206840
0.2826048733 -0.1078193152 0.3836486182 -0.9042766126 0.0472077704 -0.3560980801 0.2307582970
0.2826866043 -0.1069981289 0.3829349237 -0.9054081409 0.0463175823 -0.3526918284 0.2316933202
0.2827929473 -0.1059033486 0.3819749608 -0.9069257567 0.0451274594 -0.3481211716 0.2329352840
0.2829411589 -0.1042608309 0.3805127556 -0.9092306157 0.0432971588 -0.3410973929 0.2346858745
0.2829419805 -0.1042528279 0.3805060150 -0.9092414528 0.0432882432 -0.3410641345 0.2346941938
0.2830939491 -0.1025382206 0.3789475153 -0.9116881739 0.0413386986 -0.3335169023 0.2363942923
0.2830939491 -0.1025382206 0.3789475153 -0.9116881739 0.0413386986 -0.3335169023 0.2363942923
0.2832098784 -0.1013649028 0.3778895246 -0.9133594200 0.0399874817 -0.3282887099 0.2374609587
0.2832602824 -0.1008547646 0.3774295286 -0.9140860488 0.0393999960 -0.3260155827 0.2379247268
0.2832893363 -0.1005773035 0.3771835265 -0.9144780295 0.0390742568 -0.3247720335 0.2381532496
0.2834346059 -0.0991899985 0.3759535161 -0.9164379331 0.0374455605 -0.3185542877 0.2392958640
0.2835030709 -0.0984989480 0.3753397779 -0.9174175515 0.0366091598 -0.3154076079 0.2398053610
0.2835971071 -0.0975497943 0.3744968121 -0.9187630515 0.0354603684 -0.3110856623 0.2405051521
0.2837368902 -0.0960745035 0.3731545605 -0.9208940170 0.0336230032 -0.3041646628 0.2414599576
0.2837483478 -0.0959535780 0.3730445398 -0.9210686863 0.0334723995 -0.3035973677 0.2415382203
0.2838651039 -0.0948431537 0.3720109615 -0.9227035306 0.0320675877 -0.2982286445 0.2421493756
0.2839107118 -0.0944093942 0.3716072200 -0.9233421417 0.0315188331 -0.2961314870 0.2423881081
0.2839957747 -0.0937144528 0.3709608058 -0.9243689262 0.0306296372 -0.2927187664 0.2427009019
0.2840953606 -0.0929008628 0.3702040282 -0.9255710154 0.0295886274 -0.2887233862 0.2430670995
0.2842288522 -0.0918590895 0.3692524353 -0.9270962294 0.0282241115 -0.2835891130 0.2434334722
0.2843109634 -0.0911574298 0.3686144960 -0.9281201124 0.0272882397 -0.2801301300 0.2436636146
0.2844674418 -0.0899417659 0.3675132008 -0.9298953436 0.0256474626 -0.2740785591 0.2439620340
0.2844698348 -0.0899259545 0.3674988269 -0.9299185433 0.0256264335 -0.2739993361 0.2439654741
0.2845839440 -0.0890387083 0.3666843124 -0.9312288941 0.0243931329 -0.2694861442 0.2440904174
0.2846554751 -0.0884825240 0.3661737212 -0.9320503080 0.0236200190 -0.2666569791 0.2441687401
0.2847463393 -0.0878832626 0.3656105382 -0.9329528211 0.0227763409 -0.2635183705 0.2441787912
0.2848666007 -0.0870901225 0.3648651489 -0.9341473239 0.0216597081 -0.2593643297 0.2441920941
0.2849410281 -0.0866659393 0.3644631711 -0.9347921719 0.0210547114 -0.2570991387 0.2441461851
0.2851176665 -0.0856420703 0.3634996775 -0.9363416099 0.0195885903 -0.2516500319 0.2440311023
0.2853478900 -0.0843963025 0.3623301714 -0.9382295242 0.0177662419 -0.2449429169 0.2437471807
0.2853478900 -0.0843963025 0.3623301714 -0.9382295242 0.0177662419 -0.2449429169 0.2437471807
0.2855286218 -0.0834001180 0.3614170358 -0.9397195272 0.0162606444 -0.2395854859 0.2434140414
0.2855894134 -0.0830650377 0.3611098902 -0.9402207101 0.0157542161 -0.2377834410 0.2433019855
0.2857256194 -0.0823752947 0.3604794396 -0.9412536065 0.0146903197 -0.2340303467 0.2429835323
0.2858473355 -0.0817589287 0.3599160583 -0.9421766202 0.0137396037 -0.2306765178 0.2426989571
0.2858715500 -0.0816545204 0.3598191093 -0.9423350734 0.0135769056 -0.2300957282 0.2426352546
0.2861406000 -0.0804944285 0.3587418985 -0.9440956644 0.0117691485 -0.2236425112 0.2419274493
0.2861406000 -0.0804944285 0.3587418985 -0.9440956644 0.0117691485 -0.2236425112 0.2419274493
0.2865948436 -0.0786764557 0.3570540895 -0.9468660532 0.0088433437 -0.2133634788 0.2405000068
0.2867404904 -0.0782153144 0.3566041414 -0.9475919766 0.0081056252 -0.2106549512 0.2400531644
0.2869486843 -0.0774334011 0.3559179649 -0.9487461658 0.0068147389 -0.2063029044 0.2393185823
0.2869486843 -0.0774334011 0.3559179649 -0.9487461658 0.0068147389 -0.2063029044 0.2393185823
0.2873125692 -0.0762879630 0.3548538967 -0.9505000803 0.0049109533 -0.1996591599 0.2380343543
